Customer_Key,Type,Segment,Recency,Frequency,Monetary,Tenure,Streaming,RFMscore,RFMSscore
12193199,BTC,2,1,4,4,4,4,9,13
12193235,BTS,3,4,3,1,3,4,8,12
12193299,BTC,3,2,3,2,2,3,7,10
12193331,BTB,3,2,4,4,4,1,10,11
12193371,BTS,2,2,4,3,4,3,9,12
12193407,BTC,3,3,2,1,1,4,6,10
12193514,BTC,3,3,2,2,1,3,7,10
12193594,BTC,1,4,1,2,1,1,7,8
12193621,BTS,2,3,3,4,3,1,10,11
12193636,BTS,2,4,4,4,3,3,12,15
12193768,BTC,3,2,2,2,2,4,6,10
12193794,BTC,3,2,2,1,2,4,5,9
12193823,BTS,2,3,3,4,3,1,10,11
12193865,BTC,NA,3,2,2,2,NA,7,NA
12193869,BTC,1,3,1,2,1,3,6,9
12193938,BTC,NA,2,1,2,1,NA,5,NA
12193962,BTS,1,4,1,1,1,1,6,7
12194064,BTS,4,3,2,3,2,1,8,9
12194096,BTB,2,4,3,3,3,3,10,13
12194120,BTC,3,2,3,3,4,4,8,12
12194167,BTB,1,3,2,1,2,2,6,8
12194181,BTC,1,1,3,2,2,1,6,7
12194233,BTS,NA,3,4,2,1,NA,9,NA
12194264,BTS,2,1,4,4,4,4,9,13
12194283,BTS,4,4,3,1,3,1,8,9
12194394,BTC,NA,2,3,4,4,NA,9,NA
12194512,BTS,2,3,3,4,4,3,10,13
12194514,BTS,3,2,3,1,2,4,6,10
12194610,BTS,2,2,4,3,3,3,9,12
12194624,BTC,1,2,2,2,2,1,6,7
12194719,BTS,2,2,4,4,4,1,10,11
12194779,BTC,2,1,3,4,4,1,8,9
12194806,BTS,3,3,1,2,1,3,6,9
12194838,BTS,1,4,1,1,2,1,6,7
12194879,BTC,3,1,1,1,2,3,3,6
12194885,BTS,1,4,1,1,1,1,6,7
12194931,BTC,2,1,4,4,3,3,9,12
12195077,BTS,2,4,4,4,4,4,12,16
12195115,BTS,3,3,1,2,1,4,6,10
12195145,BTS,2,1,4,4,4,3,9,12
12195250,BTC,2,3,4,4,3,2,11,13
12195254,BTS,NA,3,1,1,1,NA,5,NA
12195362,BTS,4,3,3,2,2,1,8,9
12195375,BTC,2,4,3,4,3,4,11,15
12195378,BTC,1,2,2,2,2,1,6,7
12195417,BTS,1,4,1,2,1,1,7,8
12195470,BTS,NA,3,2,2,4,NA,7,NA
12195603,BTC,3,3,2,3,2,2,8,10
12195623,BTS,1,4,3,1,1,1,8,9
12195656,BTC,3,4,1,2,1,4,7,11
12195669,BTC,2,4,3,3,3,1,10,11
12195703,BTS,3,3,1,1,4,3,5,8
12195729,BTS,3,2,1,2,1,2,5,7
12195974,BTC,2,4,3,3,2,1,10,11
12195979,BTS,2,4,4,4,4,4,12,16
12195983,BTS,2,2,4,4,4,1,10,11
12196056,BTS,3,2,2,3,2,4,7,11
12196077,BTS,4,3,4,2,2,2,9,11
12196092,BTS,1,4,1,1,1,1,6,7
12196112,BTS,NA,2,3,2,2,NA,7,NA
12196218,BTB,2,3,4,3,4,4,10,14
12196275,BTS,4,1,2,3,2,1,6,7
12196365,BTS,3,2,1,2,1,4,5,9
12196367,BTS,2,2,4,4,4,4,10,14
12196406,BTC,2,1,4,4,3,1,9,10
12196710,BTS,NA,1,1,1,1,NA,3,NA
12196747,BTS,2,4,4,3,4,2,11,13
12196777,BTS,4,1,2,1,2,1,4,5
12196831,BTS,1,4,1,1,1,1,6,7
12196895,BTC,3,3,2,3,3,4,8,12
12196912,BTC,2,4,3,3,3,1,10,11
12196938,BTS,4,2,2,2,2,1,6,7
12197005,BTS,NA,3,2,1,2,NA,6,NA
12197038,BTB,2,4,4,3,4,4,11,15
12197054,BTB,1,1,2,3,2,1,6,7
12197087,BTS,4,4,2,2,2,1,8,9
12197139,BTS,NA,2,2,2,1,NA,6,NA
12197216,BTB,1,3,2,1,2,4,6,10
12197285,BTC,2,4,4,4,3,2,12,14
12197330,BTC,3,3,3,2,2,3,8,11
12197341,BTS,2,3,4,4,3,4,11,15
12197430,BTC,1,4,1,2,2,2,7,9
12197486,BTC,2,2,3,3,4,3,8,11
12197492,BTS,1,2,1,1,1,3,4,7
12197500,BTC,3,2,4,2,4,3,8,11
12197526,BTS,3,2,2,1,1,2,5,7
12197558,BTS,1,2,1,1,1,1,4,5
12197600,BTC,2,1,4,4,4,1,9,10
12197692,BTB,1,2,2,2,2,3,6,9
12197710,BTC,2,4,3,4,3,3,11,14
12197820,BTB,1,2,1,1,4,2,4,6
12197832,BTC,1,1,1,1,1,2,3,5
12197834,BTS,2,4,4,3,4,4,11,15
12197859,BTC,1,3,1,1,2,3,5,8
12197878,BTS,4,3,1,1,2,1,5,6
12197901,BTS,4,4,2,2,2,1,8,9
12197924,BTS,4,3,3,2,2,1,8,9
12197930,BTS,NA,4,2,2,3,NA,8,NA
12197932,BTS,NA,4,2,2,2,NA,8,NA
12197954,BTC,3,4,2,3,3,4,9,13
12198019,BTC,2,4,4,3,3,3,11,14
12198051,BTC,1,4,1,1,1,1,6,7
12198121,BTS,3,3,2,2,3,3,7,10
12198148,BTC,2,3,4,4,4,1,11,12
12198196,BTC,2,4,4,4,4,3,12,15
12198205,BTS,1,1,1,1,1,4,3,7
12198215,BTC,2,2,4,4,4,2,10,12
12198216,BTS,3,3,1,2,1,3,6,9
12198236,BTS,4,4,1,1,3,1,6,7
12198467,BTC,NA,3,2,2,1,NA,7,NA
12198574,BTS,4,2,3,3,3,1,8,9
12198723,BTS,1,3,1,1,1,3,5,8
12198736,BTC,2,2,3,4,4,4,9,13
12198743,BTC,1,2,3,2,1,1,7,8
12198900,BTS,1,4,1,1,1,1,6,7
12198909,BTS,3,4,2,1,2,2,7,9
12198945,BTB,3,2,3,3,3,1,8,9
12198993,BTS,1,3,1,2,1,1,6,7
12199096,Unknown,NA,3,3,3,3,2,9,11
12199153,BTB,3,1,4,4,4,1,9,10
12199214,BTS,2,4,3,4,4,4,11,15
12199289,BTS,1,2,1,1,1,1,4,5
12199304,BTC,3,1,3,3,3,4,7,11
12199333,BTS,2,4,4,4,4,3,12,15
12199423,BTS,1,4,1,2,1,3,7,10
12199502,BTS,1,4,2,1,1,1,7,8
12199613,BTC,1,3,1,1,1,1,5,6
12199664,BTS,3,4,3,1,2,3,8,11
12199689,BTS,NA,2,4,3,4,NA,9,NA
12199715,BTS,3,2,2,2,1,4,6,10
12199748,BTS,3,2,2,3,2,4,7,11
12199806,BTS,1,3,1,1,1,1,5,6
12199832,BTS,3,2,1,3,2,4,6,10
12199867,BTS,3,4,2,2,1,3,8,11
12199874,BTB,2,1,3,3,4,2,7,9
12199911,BTS,2,2,4,4,4,1,10,11
12199919,BTS,2,3,4,4,3,1,11,12
12199933,BTC,2,4,3,4,3,1,11,12
12199997,BTC,1,3,2,2,1,1,7,8
12200059,BTS,2,2,4,4,4,1,10,11
12200088,Unknown,NA,4,1,1,1,1,6,7
12200091,BTC,2,3,4,3,3,3,10,13
12200127,BTS,2,3,4,3,4,1,10,11
12200372,BTC,2,2,4,4,4,4,10,14
12200385,Unknown,NA,4,1,1,1,2,6,8
12200421,BTS,4,1,2,2,2,1,5,6
12200468,BTC,2,4,3,4,4,1,11,12
12200482,BTC,2,2,3,4,4,1,9,10
12200542,BTS,1,3,2,2,1,1,7,8
12200720,BTC,3,1,3,3,3,4,7,11
12200881,BTS,4,3,1,1,3,1,5,6
12201049,BTC,2,2,3,4,4,1,9,10
12201064,BTS,2,2,3,3,3,2,8,10
12201206,BTC,3,1,1,4,3,3,6,9
12201245,BTC,2,4,4,4,4,1,12,13
12201248,BTS,3,3,3,3,2,3,9,12
12201276,BTC,2,4,4,4,4,2,12,14
12201280,BTC,2,2,4,4,4,4,10,14
12201299,BTS,4,4,3,2,1,1,9,10
12201313,BTS,4,1,3,3,3,1,7,8
12201336,BTS,3,4,1,2,1,3,7,10
12201395,BTS,2,3,4,3,3,1,10,11
12201469,BTC,NA,2,1,2,1,NA,5,NA
12201471,BTS,2,2,3,4,4,4,9,13
12201483,BTS,3,4,3,1,2,4,8,12
12201502,BTS,3,2,1,1,4,3,4,7
12201525,BTS,4,1,2,2,2,2,5,7
12201585,BTS,3,4,2,3,2,2,9,11
12201618,BTS,2,2,4,3,4,1,9,10
12201620,BTS,NA,1,3,3,3,NA,7,NA
12201626,BTI,1,3,1,1,1,2,5,7
12201723,BTS,2,4,4,4,4,4,12,16
12201825,BTS,NA,2,4,3,3,NA,9,NA
12201890,BTC,2,3,3,3,3,1,9,10
12201951,BTC,1,4,1,1,1,3,6,9
12201977,BTS,4,4,2,1,4,1,7,8
12202230,BTS,NA,1,4,4,4,NA,9,NA
12202248,BTS,1,4,1,1,1,1,6,7
12202287,BTS,2,1,4,4,4,1,9,10
12202379,BTS,4,2,3,1,3,1,6,7
12202489,BTC,3,2,2,2,2,3,6,9
12202503,BTS,2,4,4,4,4,1,12,13
12202536,BTC,2,3,4,3,4,4,10,14
12202675,BTC,1,1,2,1,1,1,4,5
12202686,BTC,2,1,4,4,4,2,9,11
12202693,BTC,NA,2,2,3,2,NA,7,NA
12202759,BTS,2,4,4,4,3,2,12,14
12202873,BTS,4,3,2,2,2,1,7,8
12202933,BTC,1,2,2,2,2,1,6,7
12203019,BTC,3,4,1,2,2,3,7,10
12203257,BTC,2,2,4,4,4,4,10,14
12203270,BTS,1,2,1,1,1,2,4,6
12203384,BTC,2,1,4,4,4,4,9,13
12203393,BTS,3,4,2,2,2,3,8,11
12203394,BTS,2,1,4,3,3,1,8,9
12203461,BTC,2,1,4,4,4,3,9,12
12203563,BTC,1,1,1,2,4,1,4,5
12203684,BTS,4,1,1,1,4,1,3,4
12203739,BTS,4,1,3,2,2,1,6,7
12203766,BTS,1,3,1,1,1,1,5,6
12203827,BTC,3,3,2,3,2,4,8,12
12203848,BTC,1,3,1,2,2,2,6,8
12203902,BTS,4,2,3,1,1,1,6,7
12203952,BTC,1,1,2,2,2,1,5,6
12204046,BTC,3,1,1,2,2,3,4,7
12204077,Unknown,NA,2,2,3,3,4,7,11
12204169,BTC,2,3,4,4,4,4,11,15
12204283,BTC,2,1,4,4,4,3,9,12
12204326,BTS,2,2,3,3,4,2,8,10
12204331,BTB,3,3,3,3,3,1,9,10
12204409,BTS,NA,2,1,2,1,NA,5,NA
12204741,BTS,3,1,1,1,4,2,3,5
12204767,BTS,3,2,2,3,3,3,7,10
12204808,BTS,2,4,3,3,4,1,10,11
12204820,BTS,3,2,2,3,3,4,7,11
12204921,BTC,1,4,4,1,3,1,9,10
12204971,BTS,2,4,4,4,3,2,12,14
12205011,BTS,4,4,3,2,4,1,9,10
12205072,BTC,1,1,2,2,2,2,5,7
12205075,BTS,2,4,4,4,4,2,12,14
12205098,BTC,3,4,3,3,2,4,10,14
12205147,BTS,3,1,3,2,4,4,6,10
12205190,BTS,3,2,2,3,3,4,7,11
12205221,BTS,1,3,2,1,1,1,6,7
12205268,BTS,4,2,3,2,3,1,7,8
12205341,BTS,2,4,4,3,4,1,11,12
12205367,BTS,2,4,4,3,3,2,11,13
12205375,BTC,3,4,1,1,3,3,6,9
12205479,BTS,NA,3,3,2,2,NA,8,NA
12205490,BTS,3,3,2,2,1,3,7,10
12205646,BTS,1,4,1,1,1,1,6,7
12205669,BTS,4,4,2,2,2,1,8,9
12205846,BTS,2,4,4,4,4,1,12,13
12205919,BTS,3,4,3,2,2,3,9,12
12205920,BTC,2,1,4,4,4,1,9,10
12205973,BTS,3,1,2,3,2,4,6,10
12206041,BTC,3,3,1,2,3,3,6,9
12206043,BTC,3,1,2,3,3,4,6,10
12206107,BTS,NA,1,1,1,1,NA,3,NA
12206117,BTC,3,2,3,1,1,4,6,10
12206369,BTC,2,1,4,4,4,4,9,13
12206414,BTS,2,4,3,4,4,2,11,13
12206445,BTC,1,3,1,1,1,1,5,6
12206472,BTS,3,1,1,2,2,4,4,8
12206480,BTC,1,2,1,2,1,1,5,6
12206517,BTB,2,4,4,4,4,3,12,15
12206613,BTS,2,3,3,4,3,1,10,11
12206687,BTC,2,1,3,4,4,1,8,9
12206729,BTC,2,4,4,3,3,1,11,12
12206745,BTB,3,1,4,4,4,1,9,10
12206784,BTC,1,4,3,1,2,1,8,9
12206924,BTC,2,3,3,4,3,4,10,14
12206934,BTS,3,4,3,2,2,2,9,11
12207000,BTS,3,3,2,1,2,3,6,9
12207024,BTC,1,2,1,1,1,2,4,6
12207135,BTS,1,4,2,1,1,1,7,8
12207142,BTC,3,3,3,1,2,4,7,11
12207354,BTS,4,1,2,2,1,1,5,6
12207436,BTS,3,2,2,3,2,4,7,11
12207478,BTC,2,4,4,2,3,1,10,11
12207534,BTB,3,4,3,4,3,1,11,12
12207616,BTC,2,3,3,4,3,4,10,14
12207662,BTC,2,1,3,3,4,1,7,8
12207692,BTC,1,2,2,2,2,1,6,7
12207733,BTC,1,3,1,1,1,2,5,7
12207855,BTC,2,1,4,4,3,4,9,13
12207899,BTC,2,4,4,4,3,1,12,13
12207900,BTC,2,4,3,4,3,1,11,12
12208068,BTC,2,1,4,4,4,2,9,11
12208075,BTB,1,3,3,1,3,2,7,9
12208284,BTS,2,4,4,3,4,3,11,14
12208394,BTC,NA,4,1,1,1,NA,6,NA
12208542,BTC,1,4,2,3,2,1,9,10
12208563,BTC,1,4,2,2,2,1,8,9
12208581,BTC,2,2,4,4,4,1,10,11
12208607,BTS,1,3,1,2,1,2,6,8
12208609,BTC,1,1,3,1,1,1,5,6
12208686,BTB,NA,1,3,2,2,NA,6,NA
12208717,BTS,3,1,3,2,3,3,6,9
12208726,BTC,2,2,3,4,4,1,9,10
12208732,BTC,2,1,4,4,4,1,9,10
12208892,BTC,3,1,2,3,4,4,6,10
12208910,BTC,3,3,1,2,1,3,6,9
12208962,BTC,2,2,3,4,4,1,9,10
12209003,BTC,1,1,1,1,1,3,3,6
12209076,BTC,1,4,1,2,1,3,7,10
12209096,BTC,3,3,2,3,3,3,8,11
12209121,BTC,2,1,4,4,3,3,9,12
12209186,BTC,3,4,3,3,2,2,10,12
12209193,BTC,3,3,2,3,3,3,8,11
12209195,BTC,1,3,1,1,1,1,5,6
12209273,BTC,2,2,3,4,3,2,9,11
12209343,BTC,1,2,1,1,1,2,4,6
12209417,BTC,NA,3,2,2,2,NA,7,NA
12209624,BTC,2,2,3,4,4,1,9,10
12209633,BTB,3,3,3,3,3,1,9,10
12209709,BTB,3,1,4,3,3,1,8,9
12209792,BTS,1,1,1,1,1,1,3,4
12209810,BTC,2,2,4,4,4,4,10,14
12209826,BTS,2,4,4,3,4,4,11,15
12209855,BTC,2,2,4,3,4,1,9,10
12209954,BTC,2,2,3,4,4,2,9,11
12210026,BTC,1,4,1,1,1,1,6,7
12210042,BTC,2,1,4,3,4,1,8,9
12210103,BTS,3,3,2,3,2,3,8,11
12210118,BTS,2,2,4,3,4,3,9,12
12210134,BTS,4,3,3,1,1,1,7,8
12210231,BTC,3,2,1,3,2,4,6,10
12210268,BTC,1,4,1,1,1,1,6,7
12210575,BTS,3,1,4,3,3,3,8,11
12210619,BTS,4,4,2,2,2,1,8,9
12210710,BTC,3,2,2,2,2,4,6,10
12210844,BTC,2,1,4,3,3,3,8,11
12210918,BTC,2,4,4,4,3,3,12,15
12210946,BTC,2,4,3,4,4,4,11,15
12210965,BTC,2,4,3,4,4,1,11,12
12211156,BTC,2,3,3,4,4,1,10,11
12211164,BTC,2,4,3,2,3,3,9,12
12211178,BTB,1,2,1,1,1,3,4,7
12211248,BTC,3,2,2,1,2,2,5,7
12211330,BTC,3,1,4,2,2,4,7,11
12211375,BTC,2,3,3,3,4,1,9,10
12211376,BTC,2,2,4,4,4,1,10,11
12211386,BTS,1,2,1,1,2,1,4,5
12211466,BTS,2,1,4,3,3,1,8,9
12211489,BTS,2,2,3,4,4,4,9,13
12211548,BTC,1,3,1,1,1,3,5,8
12211593,BTC,2,3,4,2,4,1,9,10
12211656,BTS,NA,1,1,1,1,NA,3,NA
12211679,BTC,1,1,2,1,1,1,4,5
12211708,BTC,NA,1,3,4,4,NA,8,NA
12211804,BTC,2,4,4,4,4,1,12,13
12211819,BTC,2,3,4,3,4,4,10,14
12211821,BTB,1,4,2,3,2,1,9,10
12211826,BTC,3,1,1,2,2,3,4,7
12211910,BTC,2,4,3,4,3,1,11,12
12211969,BTC,3,1,2,3,2,4,6,10
12212057,BTC,2,4,4,4,4,1,12,13
12212085,BTC,1,2,2,3,3,2,7,9
12212203,BTS,4,3,4,3,2,1,10,11
12212226,BTC,2,3,3,4,4,1,10,11
12212237,BTS,2,4,4,4,3,2,12,14
12212294,BTB,1,1,1,1,1,3,3,6
12212300,BTS,2,3,4,3,3,3,10,13
12212368,BTC,1,1,2,2,2,1,5,6
12212460,BTC,2,2,3,4,4,4,9,13
12212578,BTB,2,2,3,4,4,3,9,12
12212671,BTC,2,3,3,4,4,1,10,11
12212710,BTS,1,4,1,1,1,1,6,7
12212722,BTC,2,2,4,3,4,4,9,13
12212727,BTC,3,4,4,3,2,3,11,14
12212752,BTC,3,2,2,3,3,3,7,10
12212792,BTC,1,4,2,3,2,1,9,10
12212812,BTC,2,3,3,4,4,1,10,11
12212816,BTC,3,2,2,3,2,4,7,11
12212879,Unknown,NA,4,2,2,1,4,8,12
12212884,BTC,2,4,4,3,3,1,11,12
12212905,BTC,2,4,4,3,3,3,11,14
12212956,BTB,3,3,4,4,3,1,11,12
12212957,BTC,2,4,4,2,3,1,10,11
12213135,BTC,2,3,4,3,3,1,10,11
12213140,BTC,2,2,3,3,3,2,8,10
12213149,BTS,2,2,3,3,3,4,8,12
12213178,BTC,2,3,4,4,4,1,11,12
12213313,BTC,NA,1,2,3,2,NA,6,NA
12213361,BTC,3,4,3,2,3,3,9,12
12213367,BTS,4,3,3,3,3,1,9,10
12213381,BTC,2,3,3,4,4,1,10,11
12213388,BTB,3,2,3,4,4,1,9,10
12213392,BTC,2,4,4,4,4,1,12,13
12213448,BTC,1,2,1,1,1,2,4,6
12213470,BTC,1,4,2,1,2,3,7,10
12213538,Unknown,NA,1,1,2,1,2,4,6
12213577,BTC,2,1,3,4,4,1,8,9
12213580,BTC,1,2,1,1,1,3,4,7
12213639,BTS,3,1,1,1,2,3,3,6
12213711,BTC,1,3,3,2,1,1,8,9
12213716,BTC,2,2,4,3,4,4,9,13
12213751,BTC,2,3,4,4,4,1,11,12
12213806,BTC,2,4,3,3,3,1,10,11
12213969,BTC,2,2,4,4,4,4,10,14
12213994,BTC,2,3,4,4,3,2,11,13
12214004,BTC,2,3,3,4,3,1,10,11
12214010,BTC,2,4,4,4,4,1,12,13
12214050,BTC,NA,1,2,1,1,NA,4,NA
12214155,BTC,2,3,3,4,3,1,10,11
12214236,BTC,2,1,4,4,4,1,9,10
12214239,BTC,2,4,4,4,4,1,12,13
12214337,BTB,2,4,3,4,3,3,11,14
12214341,BTS,2,4,3,4,3,1,11,12
12214390,BTB,3,1,2,3,3,1,6,7
12214443,BTS,1,4,1,1,1,1,6,7
12214466,BTS,4,4,3,2,2,1,9,10
12214468,BTC,NA,1,4,1,3,NA,6,NA
12214525,BTS,1,2,1,1,1,2,4,6
12214556,BTB,1,2,1,2,4,2,5,7
12214591,BTC,1,3,1,1,1,2,5,7
12214602,BTB,2,2,3,4,4,2,9,11
12214638,BTC,1,1,1,1,1,1,3,4
12214694,BTC,1,2,1,1,1,1,4,5
12214767,Unknown,NA,3,1,2,1,1,6,7
12214795,BTS,1,1,1,1,1,1,3,4
12214835,BTC,2,2,3,4,3,1,9,10
12214861,BTS,2,4,4,3,4,1,11,12
12214930,BTC,3,3,4,3,3,4,10,14
12214936,BTC,1,4,2,2,2,1,8,9
12214951,BTS,4,2,2,3,2,1,7,8
12214956,BTS,NA,4,1,1,3,NA,6,NA
12214963,BTS,2,3,3,4,3,1,10,11
12214985,BTS,2,1,4,4,4,1,9,10
12215041,BTC,1,1,1,1,1,2,3,5
12215073,BTC,2,3,3,4,3,1,10,11
12215102,BTC,3,1,2,2,1,3,5,8
12215145,BTC,2,4,2,2,4,3,8,11
12215228,BTC,3,2,1,2,3,4,5,9
12215254,Unknown,NA,2,1,1,1,3,4,7
12215264,BTS,4,4,2,3,2,1,9,10
12215302,BTB,2,3,3,3,3,3,9,12
12215303,BTC,2,3,4,4,4,4,11,15
12215335,BTC,3,4,4,1,2,2,9,11
12215425,BTS,1,4,1,1,1,3,6,9
12215465,BTS,4,1,3,1,2,1,5,6
12215545,BTC,NA,1,2,2,2,NA,5,NA
12215561,BTC,2,3,3,4,4,1,10,11
12215623,BTC,2,3,4,2,4,1,9,10
12215654,BTC,2,3,4,4,3,1,11,12
12215670,BTC,2,1,4,3,4,4,8,12
12215682,BTS,3,1,2,2,2,4,5,9
12215708,BTC,2,2,4,4,4,1,10,11
12215718,BTC,2,2,3,4,4,4,9,13
12215733,BTC,2,2,3,3,3,2,8,10
12215771,BTS,2,2,4,4,4,1,10,11
12215808,BTC,2,1,4,3,4,2,8,10
12215833,BTC,2,4,4,3,3,1,11,12
12215870,BTC,1,1,3,2,2,1,6,7
12215903,BTC,2,2,3,4,3,4,9,13
12215908,BTS,1,4,1,1,1,2,6,8
12215955,BTC,3,1,2,2,3,4,5,9
12216034,BTC,2,2,4,4,4,4,10,14
12216293,BTC,1,4,1,1,1,3,6,9
12216300,BTC,2,3,3,3,3,2,9,11
12216366,BTC,3,2,1,3,2,4,6,10
12216553,BTC,3,1,3,3,3,3,7,10
12216560,BTS,2,4,3,4,3,3,11,14
12216594,BTC,2,1,4,3,2,1,8,9
12216617,BTC,2,4,4,3,4,3,11,14
12216631,BTS,2,3,3,4,4,4,10,14
12216678,BTB,2,2,3,4,4,3,9,12
12216707,BTS,1,3,1,1,1,2,5,7
12216722,BTC,3,2,3,2,4,4,7,11
12216806,BTB,3,4,4,4,3,2,12,14
12216815,BTS,2,4,3,4,3,1,11,12
12216850,BTC,3,1,2,2,4,1,5,6
12216852,BTC,2,3,4,3,3,4,10,14
12216877,BTB,1,1,2,3,2,1,6,7
12216935,BTB,1,2,1,1,1,3,4,7
12216959,BTS,3,4,4,2,2,3,10,13
12216988,BTC,1,2,1,2,3,1,5,6
12217000,BTC,3,1,4,3,2,2,8,10
12217042,BTC,3,1,2,2,2,3,5,8
12217189,BTB,2,2,3,4,4,4,9,13
12217203,BTC,2,2,4,3,3,4,9,13
12217310,BTC,2,3,4,4,4,4,11,15
12217458,BTC,3,4,3,3,3,3,10,13
12217466,BTC,3,4,3,3,2,3,10,13
12217489,BTC,2,1,4,3,4,1,8,9
12217600,BTS,3,2,1,2,1,3,5,8
12217639,BTC,2,1,4,4,4,3,9,12
12217668,BTC,3,1,2,2,2,3,5,8
12217705,BTC,2,4,3,4,3,1,11,12
12217753,BTC,1,1,2,2,2,1,5,6
12217816,BTC,1,4,2,2,2,1,8,9
12217870,BTC,2,3,4,4,4,1,11,12
12217872,BTC,2,3,4,4,4,1,11,12
12217914,BTS,2,4,4,4,3,3,12,15
12217947,BTC,3,2,4,3,2,2,9,11
12217968,BTC,2,2,3,4,4,3,9,12
12218060,BTC,2,3,3,4,3,1,10,11
12218133,Unknown,NA,1,2,2,2,1,5,6
12218175,BTC,2,3,3,4,4,1,10,11
12218265,BTC,2,3,3,4,4,3,10,13
12218289,BTB,2,3,4,4,4,2,11,13
12218312,BTC,2,2,4,4,4,4,10,14
12218318,BTS,4,2,2,2,4,1,6,7
12218378,BTC,3,3,2,3,3,3,8,11
12218415,BTS,1,4,1,1,1,1,6,7
12218472,BTC,2,2,4,3,4,4,9,13
12218549,BTC,2,3,3,3,4,4,9,13
12218571,BTC,3,2,4,3,4,4,9,13
12218590,BTC,3,3,3,2,3,3,8,11
12218658,BTC,3,2,2,3,3,4,7,11
12218745,BTS,3,2,3,2,2,3,7,10
12218752,BTC,3,2,1,3,2,3,6,9
12218803,BTC,3,3,2,3,3,2,8,10
12218837,BTC,3,3,2,3,3,3,8,11
12218845,BTC,2,1,4,4,4,2,9,11
12218864,BTC,1,3,3,2,2,2,8,10
12218923,BTC,3,1,1,3,3,3,5,8
12218961,BTC,2,3,4,4,4,4,11,15
12218979,BTC,2,3,4,4,4,3,11,14
12219009,BTC,2,2,3,3,3,1,8,9
12219135,BTB,3,1,3,4,4,1,8,9
12219187,BTS,2,4,4,4,4,2,12,14
12219258,BTC,2,4,4,4,4,3,12,15
12219276,BTC,1,3,3,2,1,1,8,9
12219323,BTC,2,2,4,3,3,4,9,13
12219346,BTS,2,4,3,3,4,3,10,13
12219365,BTC,1,4,3,3,2,1,10,11
12219372,BTC,2,4,3,3,3,1,10,11
12219402,BTS,1,2,1,2,1,1,5,6
12219462,BTC,2,4,3,3,3,4,10,14
12219479,BTB,2,1,1,3,4,3,5,8
12219486,BTS,2,3,4,4,4,1,11,12
12219585,BTS,1,2,1,1,1,1,4,5
12219595,BTS,1,4,1,1,1,1,6,7
12219732,BTC,2,4,4,3,3,1,11,12
12219752,BTC,2,1,3,4,4,1,8,9
12219755,BTC,2,3,3,4,4,4,10,14
12219936,BTC,1,3,3,3,2,1,9,10
12219949,BTS,2,3,4,2,4,1,9,10
12220090,BTS,2,4,3,4,3,2,11,13
12220241,BTC,3,2,2,2,4,3,6,9
12220270,BTC,2,1,3,3,4,3,7,10
12220292,BTC,2,2,3,4,4,4,9,13
12220362,BTC,3,1,3,2,2,4,6,10
12220416,BTC,3,4,2,1,3,2,7,9
12220471,BTC,2,2,3,4,4,3,9,12
12220475,BTC,NA,2,3,2,2,NA,7,NA
12220494,BTC,3,3,4,3,2,2,10,12
12220554,BTC,3,4,2,2,2,4,8,12
12220568,BTC,2,3,3,4,3,3,10,13
12220605,BTC,2,3,4,4,3,2,11,13
12220671,BTC,3,1,1,1,1,4,3,7
12220685,BTC,3,1,1,2,4,3,4,7
12220709,BTC,2,2,4,4,4,3,10,13
12220728,BTC,1,4,1,1,1,2,6,8
12220746,BTC,NA,2,1,1,1,NA,4,NA
12220752,BTS,2,1,3,4,4,1,8,9
12220775,BTC,1,2,1,1,1,3,4,7
12220817,BTC,1,4,1,1,1,1,6,7
12220821,BTC,1,4,2,2,1,1,8,9
12220877,BTC,2,4,3,4,3,4,11,15
12220898,BTC,3,2,4,2,4,3,8,11
12220977,BTC,1,2,3,2,2,1,7,8
12221012,BTS,2,2,4,4,4,1,10,11
12221018,BTB,3,2,3,4,4,1,9,10
12221049,BTC,2,3,3,2,3,2,8,10
12221082,BTB,1,4,1,1,1,2,6,8
12221085,BTS,4,3,2,2,2,1,7,8
12221094,BTC,2,4,4,3,3,3,11,14
12221137,BTC,3,3,4,3,3,3,10,13
12221162,BTC,3,3,2,2,2,4,7,11
12221182,BTC,3,4,2,2,3,3,8,11
12221205,BTS,2,3,3,3,3,2,9,11
12221221,BTB,1,4,1,2,1,1,7,8
12221266,BTC,2,3,4,3,3,3,10,13
12221276,BTC,1,3,1,2,1,1,6,7
12221307,BTC,2,3,4,2,3,1,9,10
12221495,BTS,3,2,3,2,2,4,7,11
12221510,BTS,3,1,4,3,2,3,8,11
12221564,BTC,2,1,3,4,4,3,8,11
12221609,BTB,3,4,4,4,4,2,12,14
12221622,BTC,2,4,3,4,3,4,11,15
12221627,BTC,2,4,3,2,4,1,9,10
12221634,BTB,3,3,3,4,4,1,10,11
12221637,BTC,3,3,1,2,3,3,6,9
12221651,BTB,2,2,4,4,4,4,10,14
12221655,BTC,1,1,3,3,2,1,7,8
12221665,BTC,1,2,2,1,1,1,5,6
12221725,Unknown,NA,4,3,1,3,2,8,10
12221830,BTC,3,2,1,3,2,3,6,9
12221930,BTC,1,3,1,1,1,2,5,7
12222027,BTC,2,2,4,4,4,4,10,14
12222062,BTC,1,1,1,1,1,1,3,4
12222118,BTC,2,1,3,4,4,1,8,9
12222143,BTC,2,3,4,4,3,1,11,12
